StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,prolificid,moral_concern_1_1,moral_concern_1_2,moral_concern_1_3,moral_concern_1_4,moral_concern_1_5,moral_concern_1_6,moral_concern_1_7,moral_concern_1_8,moral_concern_1_9,moral_concern_1_10,moral_concern_1_11,moral_concern_1_12,moral_concern_1_13,moral_concern_1_14,moral_concern_1_15,moral_concern_1_16,moral_concern_1_17,moral_concern_1_18,moral_concern_1_19,moral_concern_1_20,moral_concern_1_21,moral_concern_1_22,moral_concern_1_23,moral_concern_1_24,moral_concern_1_25,moral_concern_1_26,moral_concern_1_27,moral_concern_1_28,moral_concern_1_29,moral_concern_1_30,moral_concern_1_31,moral_concern_1_32,moral_concern_1_33,moral_concern_1_34,moral_concern_1_35,moral_concern_1_36,moral_concern_1_37,moral_concern_1_38,moral_concern_1_39,moral_concern_1_40,moral_concern_1_41,moral_concern_1_42,moral_concern_1_43,moral_concern_1_44,moral_concern_1_45,moral_concern_1_46,moral_concern_1_47,moral_concern_1_48,moral_concern_1_49,moral_concern_1_50,moral_concern_1_51,moral_concern_1_52,moral_concern_1_53,moral_concern_1_54,moral-concern_2_1,moral-concern_2_2,moral-concern_2_3,moral-concern_2_4,moral-concern_2_5,moral-concern_2_6,moral-concern_2_7,moral-concern_2_8,moral-concern_2_9,moral-concern_2_10,moral-concern_2_11,moral-concern_2_12,moral-concern_2_13,moral-concern_2_14,moral-concern_2_15,moral-concern_2_16,moral-concern_2_17,moral-concern_2_18,moral-concern_2_19,moral-concern_2_20,moral-concern_2_21,moral-concern_2_22,moral-concern_2_23,moral-concern_2_24,moral-concern_2_25,moral-concern_2_26,moral-concern_2_27,moral-concern_2_28,moral-concern_2_29,moral-concern_2_30,moral-concern_2_31,moral-concern_2_32,moral-concern_2_33,moral-concern_2_34,moral-concern_2_35,moral-concern_2_36,moral-concern_2_37,moral-concern_2_38,moral-concern_2_39,moral-concern_2_40,moral-concern_2_41,moral-concern_2_42,moral-concern_2_43,moral-concern_2_44,moral-concern_2_45,moral-concern_2_46,moral-concern_2_47,moral-concern_2_48,moral-concern_2_49,moral-concern_2_50,moral-concern_2_51,moral-concern_2_52,moral-concern_2_53,moral-concern_2_54,reduce_meat_1,reduce_meat_2,reduce_meat_3,reduce_meat_4,reduce_meat_5,reduce_meat_6,reduce_meat_7,reduce_meat_8,reduce_meat_9,reduce_meat_10,diet,diet_5_TEXT,breakfast_meat,lunch_meat,dinner_meat,age,gender,gender_9_TEXT,nationality,religious,politics,comment
09-04-21 17:49,09-04-21 17:58,0,100,516,1,09-04-21 17:58,R_3HhOTl29yiByGmL,NA,NA,NA,NA,anonymous,EN,5f2a9abcaac0ef2d940d58d7,7,7,7,7,7,7,7,7,6,5,8,6,5,6,6,6,6,5,6,6,7,7,7,7,7,5,7,6,7,7,9,8,9,8,8,8,8,7,7,5,6,7,7,8,8,4,4,3,6,5,4,7,6,7,6,6,6,6,6,6,5,6,6,5,5,4,5,4,4,5,5,4,5,5,6,5,6,6,6,5,6,6,6,6,9,9,9,8,8,8,8,7,7,5,5,7,7,8,8,3,3,3,6,4,4,7,6,5,2,2,2,2,2,2,2,2,2,2,4,,1,1,1,25,0,,183,0,-2,
09-04-21 17:52,09-04-21 17:58,0,100,348,1,09-04-21 17:58,R_3n7x5SsI5l0zSIa,NA,NA,NA,NA,anonymous,EN,5d7030ac857dc1000120d032,5,6,3,5,2,3,2,4,3,2,3,7,2,2,3,4,3,4,2,5,8,7,3,3,2,4,3,7,7,7,8,8,9,8,5,5,6,5,7,8,6,6,7,7,7,6,5,3,7,2,3,8,8,8,6,5,3,3,2,3,3,3,3,3,3,5,2,2,3,2,5,3,4,3,5,4,4,2,2,3,3,4,4,4,7,7,8,7,4,6,5,6,7,8,5,7,7,7,7,3,5,4,6,2,2,7,7,3,2,2,2,2,2,2,2,2,2,2,2,,1,2,2,23,1,,183,1,-1,
09-04-21 17:51,09-04-21 17:58,0,100,458,1,09-04-21 17:58,R_1FM4HCKuznsGFlV,NA,NA,NA,NA,anonymous,EN,5f7872fa6011ac05ca4bbe7a,6,1,6,6,5,5,5,4,5,5,5,9,3,5,5,9,6,5,6,5,6,5,5,5,6,5,6,5,6,5,7,6,9,5,1,5,1,6,6,6,9,5,1,4,2,1,1,1,5,6,5,5,9,1,5,5,5,5,6,5,5,5,5,5,6,5,6,5,6,5,6,6,5,5,5,5,5,5,6,5,5,5,5,6,8,5,9,6,5,6,1,6,1,5,9,6,1,5,1,1,1,1,6,5,5,5,8,1,1,1,1,1,2,1,2,1,1,1,5,Carnivore,1,8,8,43,1,,183,0,3,
09-04-21 17:48,09-04-21 17:59,0,100,633,1,09-04-21 17:59,R_1CpymcPfNlxGWBy,NA,NA,NA,NA,anonymous,EN,60111c1535414d4c85bc091a,7,2,4,4,4,4,4,4,4,2,4,5,2,2,1,1,2,2,2,2,4,2,1,1,2,1,4,4,4,4,9,9,9,6,7,7,5,4,5,6,6,6,5,6,6,2,2,2,2,1,1,2,3,2,7,4,4,3,4,4,4,4,4,2,2,4,1,1,1,1,2,2,2,2,2,1,1,1,2,2,2,3,4,4,9,8,9,6,6,6,5,3,5,6,6,6,5,6,6,2,2,2,2,2,1,2,3,2,2,2,2,1,1,1,1,1,1,1,1,,1,3,8,55,0,,183,1,0,
09-04-21 17:49,09-04-21 17:59,0,100,565,1,09-04-21 17:59,R_12LtjzpIAART4Bd,NA,NA,NA,NA,anonymous,EN,5da855e8db29f000128d738a,7,7,7,7,7,7,7,7,7,4,5,3,2,3,3,7,6,4,3,7,8,7,7,5,3,2,3,7,8,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,2,7,6,6,7,7,5,7,7,7,7,7,7,6,7,7,6,5,4,3,3,2,7,6,3,3,7,7,5,6,4,3,3,3,7,7,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,2,7,6,6,6,7,5,2,2,2,2,2,2,1,1,1,1,1,,1,2,6,35,0,,183,0,1,
09-04-21 17:45,09-04-21 17:59,0,100,847,1,09-04-21 17:59,R_RwpwkhNM4rVj3s5,NA,NA,NA,NA,anonymous,EN,59aae7342ab6b80001a7dfdf,7,5,6,6,7,6,8,6,6,6,7,8,5,5,4,6,6,6,5,7,7,5,6,7,4,5,7,7,7,7,9,6,9,6,7,8,6,7,5,8,8,6,7,7,7,4,3,6,7,6,5,8,8,3,7,5,6,6,5,6,7,5,6,6,7,8,5,5,3,5,6,6,5,6,7,6,6,6,5,5,5,6,7,7,9,8,9,6,6,7,6,6,6,7,7,6,6,7,6,3,3,3,7,6,5,8,7,5,2,2,2,2,1,1,1,1,1,1,1,,1,3,7,69,1,,183,0,1,
09-04-21 17:49,09-04-21 17:59,0,100,595,1,09-04-21 17:59,R_2rACRS4V7ooOwWZ,NA,NA,NA,NA,anonymous,EN,5de3a8e90f8b673b4f0d0766,7,7,7,6,7,7,7,5,6,5,6,7,4,3,1,7,5,4,4,7,7,6,6,6,4,5,4,7,7,7,9,9,9,7,8,7,7,5,6,6,7,7,8,8,7,1,1,2,7,5,3,8,7,5,7,7,7,5,7,7,7,5,6,5,7,8,3,2,3,7,4,3,4,6,7,7,6,6,4,6,4,7,7,7,9,9,9,5,6,5,7,5,5,5,7,7,7,8,7,1,1,2,7,5,5,7,7,5,2,2,2,2,2,2,1,1,1,1,1,,1,3,5,21,0,,183,0,1,
09-04-21 17:46,09-04-21 17:59,0,100,817,1,09-04-21 17:59,R_1lzeKmKMUQuy4ck,NA,NA,NA,NA,anonymous,EN,5f07229c4a813a0d34997d9d,6,5,4,5,3,1,1,3,4,4,4,7,1,1,1,2,3,1,1,6,6,5,4,1,1,1,1,5,6,5,9,9,9,7,8,7,5,2,8,2,5,9,9,9,9,1,1,1,2,2,1,7,5,1,6,5,4,4,3,1,3,3,3,3,4,6,1,1,1,4,1,1,1,5,5,3,4,1,1,1,1,5,5,5,9,9,9,8,5,6,5,3,8,5,6,8,9,9,9,3,1,1,2,2,1,7,4,1,2,2,2,2,2,2,2,2,2,2,2,,1,4,5,21,0,,183,0,-3,
09-04-21 17:49,09-04-21 17:59,0,100,590,1,09-04-21 17:59,R_2v7f319EkohT0Uh,NA,NA,NA,NA,anonymous,EN,5e2c548bec357b27ed91e1ec,9,9,9,9,9,9,7,9,7,5,8,9,7,4,8,7,9,7,7,9,9,9,9,9,6,8,9,9,8,9,9,9,9,9,9,9,9,5,9,8,9,9,9,9,9,1,1,1,7,7,9,9,9,7,9,9,9,9,9,9,8,8,9,3,7,8,7,7,5,8,8,7,7,9,9,9,9,9,7,5,8,9,9,9,9,9,9,7,9,9,9,1,9,5,9,8,9,9,9,1,1,1,7,7,7,9,9,5,2,2,2,2,2,2,2,2,2,2,1,,1,2,5,44,0,,183,0,-2,
09-04-21 17:49,09-04-21 17:59,0,100,639,1,09-04-21 17:59,R_10ue5ZzF99PZTej,NA,NA,NA,NA,anonymous,EN,605c50fa0540bdc71d40,9,8,7,6,6,5,6,6,6,2,6,6,1,5,2,5,3,2,6,4,6,3,7,3,1,5,2,6,6,7,9,9,9,9,8,9,9,7,8,8,9,9,9,9,9,1,1,1,6,6,6,7,6,7,9,8,6,4,6,5,5,6,5,3,5,5,1,3,5,4,2,3,4,4,4,3,5,3,2,4,2,5,6,6,9,9,9,9,8,9,9,7,8,7,9,9,9,9,9,1,1,1,5,6,5,5,5,5,2,2,2,2,2,1,1,1,1,1,1,,2,6,7,39,0,,183,1,-1,
09-04-21 17:51,09-04-21 18:00,0,100,538,1,09-04-21 18:00,R_dpacAKDCQAIYyiJ,NA,NA,NA,NA,anonymous,EN,5986ce0eb78fa90001adf2f2,8,8,7,8,6,5,7,7,7,6,8,9,4,6,3,8,7,5,6,9,8,6,6,7,6,4,7,9,8,9,8,8,8,7,3,6,3,1,7,9,9,6,7,7,1,1,1,1,7,8,7,8,8,8,8,9,8,7,7,7,7,6,7,6,8,9,8,7,4,7,8,6,7,9,8,6,6,7,5,6,7,9,8,8,8,8,8,6,3,6,4,1,5,8,9,6,8,8,1,1,1,1,6,8,7,8,8,8,1,1,1,1,1,1,1,1,1,1,1,,1,2,7,56,1,,183,0,3,None
09-04-21 17:45,09-04-21 18:00,0,100,921,1,09-04-21 18:00,R_2WSErmsjR8wHNbz,NA,NA,NA,NA,anonymous,EN,5f4fdd11275a74100788dac6,5,5,5,2,3,3,3,3,3,2,2,3,1,2,1,4,2,2,2,6,5,4,4,2,1,1,1,4,5,5,9,8,9,6,7,6,6,4,6,7,7,7,6,5,6,2,1,1,6,3,2,6,8,7,5,5,5,2,3,3,3,3,2,2,2,2,1,2,1,4,2,2,2,5,5,5,5,2,1,1,1,4,5,5,9,8,9,6,7,6,6,4,5,7,7,7,6,6,6,1,1,1,7,3,2,7,7,6,1,1,1,1,1,1,1,1,1,1,1,,5,4,7,43,1,,183,1,-2,
09-04-21 17:52,09-04-21 18:01,0,100,529,1,09-04-21 18:01,R_2azQCdRQagDybg5,NA,NA,NA,NA,anonymous,EN,60606b5ba0bcae5b781cb259,8,8,7,8,4,3,6,5,5,2,5,6,1,1,1,2,2,1,3,3,6,4,2,2,2,1,4,3,3,6,9,9,9,6,7,6,4,1,7,1,8,9,7,8,8,1,1,1,1,1,2,4,1,1,8,8,6,8,5,3,6,3,3,2,5,6,1,1,1,3,2,1,2,2,6,4,2,2,2,1,4,2,2,6,9,9,9,6,7,7,4,1,7,1,9,9,8,9,7,1,1,1,1,1,1,5,1,1,2,2,2,1,1,1,1,1,1,1,1,,2,8,6,21,1,,183,0,-2,Made me think about my meat consumtion and feeling towards animals and other people
09-04-21 17:51,09-04-21 18:01,0,100,627,1,09-04-21 18:01,R_2zUwc1iMJkrz5ST,NA,NA,NA,NA,anonymous,EN,577a930f7ba34c00010c8e5e,5,5,5,1,5,1,1,1,2,1,1,1,1,1,1,2,7,1,1,1,5,5,5,1,1,1,1,1,1,5,9,8,9,1,2,5,1,1,1,1,5,5,7,8,5,1,1,1,5,1,1,6,5,1,1,8,5,1,1,1,1,1,1,1,1,5,1,1,1,5,1,1,1,1,6,1,1,1,1,1,1,1,1,8,7,7,9,1,5,1,1,1,1,1,5,1,5,8,3,1,1,1,5,1,1,6,6,1,2,2,2,2,2,2,2,2,2,2,1,,2,4,8,53,0,,183,0,0,
09-04-21 17:51,09-04-21 18:01,0,100,634,1,09-04-21 18:01,R_2CU7b8J7xFuYFum,NA,NA,NA,NA,anonymous,EN,589799e88235830001a44def,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9,9,9,8,8,8,8,8,8,8,8,8,8,9,8,3,3,3,6,6,6,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9,9,9,8,8,8,8,8,8,8,8,8,8,9,8,3,3,3,6,6,6,7,7,6,2,2,2,2,2,2,2,2,2,2,1,,2,4,5,38,0,,183,0,-2,
09-04-21 17:48,09-04-21 18:02,0,100,802,1,09-04-21 18:02,R_2Eab9ouuANnIdHN,NA,NA,NA,NA,anonymous,EN,6048965055c393ea47ab559d,7,6,6,6,6,6,5,6,6,6,5,6,3,5,5,6,6,5,5,6,6,6,6,5,5,5,5,6,6,6,9,9,9,7,8,7,8,7,8,3,8,8,7,8,6,3,3,3,6,6,6,9,7,6,NA,5,5,3,4,5,3,4,4,3,4,5,3,3,3,4,3,3,3,4,4,4,3,3,3,3,3,4,4,5,9,8,9,7,8,7,7,7,7,6,7,8,7,8,7,3,3,3,5,6,6,7,7,6,2,2,2,2,2,1,1,1,1,1,1,,1,3,7,53,1,,183,0,-2,
09-04-21 17:50,09-04-21 18:02,0,100,684,1,09-04-21 18:02,R_3Jf1fUF0aGUAIJK,NA,NA,NA,NA,anonymous,EN,5ca216d52a83ec00175c4eaf,6,7,5,5,5,5,5,5,5,3,4,3,2,2,2,4,5,3,5,5,5,2,2,3,3,4,5,5,6,5,9,9,9,5,6,7,5,3,5,6,5,7,6,7,7,1,1,1,2,5,3,6,2,3,6,5,5,5,5,5,5,5,5,5,2,2,2,2,2,5,3,2,5,5,5,5,5,2,5,2,5,1,7,5,9,9,9,6,6,6,6,4,7,7,5,7,7,7,6,1,1,1,5,2,2,4,3,2,2,2,2,2,2,2,2,2,2,2,1,,1,3,5,57,0,,183,0,0,
09-04-21 17:48,09-04-21 18:02,0,100,809,1,09-04-21 18:02,R_2TT10mftHwrg5RH,NA,NA,NA,NA,anonymous,EN,5db0e56e95628c0011e6df82,8,8,4,5,2,4,3,4,4,1,3,7,1,2,2,2,3,2,3,3,3,3,6,2,2,8,2,4,4,2,5,8,9,2,2,6,9,5,7,2,2,2,9,9,9,2,2,1,3,1,1,5,5,2,8,8,4,4,2,3,2,2,4,1,2,7,1,2,1,2,2,2,2,3,3,3,5,2,2,2,2,4,4,2,5,9,9,6,3,5,9,7,7,2,2,2,9,9,9,2,2,1,2,1,1,5,4,1,2,2,1,1,1,1,1,1,1,1,1,,1,5,7,27,9,Nonbinary,183,1,-3,
09-04-21 17:50,09-04-21 18:02,0,100,711,1,09-04-21 18:02,R_VXquX99zROnnV9D,NA,NA,NA,NA,anonymous,EN,5f2d0fc7cc4750262636e4f1,9,8,8,8,8,7,7,8,8,6,8,9,3,7,5,8,8,5,8,8,8,8,8,7,7,6,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6,5,4,5,6,5,9,6,4,9,8,8,8,7,7,7,8,8,5,8,9,3,8,5,8,8,4,8,8,8,8,8,7,7,7,7,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,5,4,4,5,5,6,9,5,4,2,2,2,2,1,1,1,1,1,1,1,,1,8,7,22,0,,183,1,-1,
09-04-21 17:48,09-04-21 18:02,0,100,818,1,09-04-21 18:02,R_2zO3ifxfpNYfgbD,NA,NA,NA,NA,anonymous,EN,5bc0dc48d704e8000142e932,9,9,8,9,9,6,3,7,7,3,5,9,1,3,1,9,7,2,6,9,9,7,5,7,5,3,9,9,9,9,9,9,9,9,9,7,9,5,9,5,8,9,9,9,9,1,1,1,9,9,9,9,9,9,9,9,8,9,8,6,5,8,7,3,4,8,1,2,1,8,8,2,9,9,9,9,9,9,3,4,8,9,9,9,9,9,9,9,9,9,9,5,9,9,9,9,9,9,9,1,1,1,9,6,9,9,9,8,2,2,2,2,2,2,2,2,2,2,1,,1,5,7,29,1,,183,0,-2,
09-04-21 17:47,09-04-21 18:02,0,100,940,1,09-04-21 18:02,R_Wet0BtFDdxjrB3H,NA,NA,NA,NA,anonymous,EN,59ff92117542890001aa60fc,8,8,7,7,7,7,7,7,7,4,5,7,2,3,1,5,2,5,2,7,5,1,3,2,1,2,2,7,7,8,9,9,9,7,6,6,8,5,7,2,9,8,9,9,7,2,1,1,7,5,6,8,8,5,8,8,7,7,7,7,7,7,7,4,5,8,1,2,1,5,2,5,2,7,6,2,4,2,1,2,1,7,7,8,9,9,9,7,6,7,7,5,7,4,7,8,8,8,7,1,1,1,6,6,7,8,7,5,2,2,1,1,1,1,1,1,1,1,1,,1,7,8,27,0,,183,0,0,
09-04-21 17:49,09-04-21 18:03,0,100,816,1,09-04-21 18:03,R_RCUrFhJxefXcEP7,NA,NA,NA,NA,anonymous,EN,5e5e817e9dad801ad64f116f,7,7,6,6,9,6,6,6,6,2,4,4,5,1,2,6,5,3,3,6,6,6,6,4,2,4,5,6,7,6,4,9,9,8,8,7,8,3,8,2,4,8,9,8,8,1,1,1,6,6,4,7,6,6,7,7,7,6,6,7,6,5,7,4,4,5,4,2,2,4,4,1,4,6,6,6,6,4,1,1,4,6,6,6,9,9,9,7,8,6,8,2,6,2,5,8,8,8,8,1,1,1,5,6,4,6,6,6,2,2,2,2,2,2,2,2,2,2,3,,1,1,1,41,0,,183,0,-2,
09-04-21 17:48,09-04-21 18:03,0,100,904,1,09-04-21 18:03,R_3qECywJMfaiXsCy,NA,NA,NA,NA,anonymous,EN,601ac6b843506e1b16aee0c9,9,5,6,6,5,5,5,6,5,4,6,6,4,4,4,5,4,4,5,7,5,5,5,4,4,6,5,6,6,6,9,9,9,7,7,7,7,7,7,7,7,6,9,7,7,4,3,3,6,5,5,6,5,2,9,5,5,6,6,5,5,5,5,4,5,5,4,4,4,5,5,4,4,7,5,5,5,5,4,5,4,5,6,5,9,9,9,7,7,7,7,7,7,7,7,6,7,7,7,4,3,3,5,5,5,6,5,2,2,2,2,2,2,2,2,2,2,2,1,,2,5,7,38,0,,183,1,-1,
09-04-21 17:49,09-04-21 18:04,0,100,894,1,09-04-21 18:04,R_0HbnrVCq6PVlXqN,NA,NA,NA,NA,anonymous,EN,600ad993c009a101dd6a9bdb,9,9,7,2,3,4,3,3,3,2,2,4,1,1,1,2,2,1,2,7,5,2,7,1,2,2,2,7,7,7,9,9,9,7,6,7,5,4,5,3,7,6,8,7,7,2,1,1,6,6,4,6,5,5,9,9,7,4,4,3,3,3,3,2,3,5,1,1,1,3,2,1,2,6,8,4,7,2,2,1,2,9,6,8,9,9,9,7,7,7,6,5,5,3,7,6,6,8,6,1,1,1,6,4,5,8,5,5,2,2,2,1,1,1,1,1,1,1,1,,1,4,6,52,0,,183,0,0,no
09-04-21 17:48,09-04-21 18:07,0,100,1140,1,09-04-21 18:07,R_24Nm1EMsKgMse5t,NA,NA,NA,NA,anonymous,EN,602170d7658b831472856f44,6,5,5,5,5,5,5,5,5,5,5,5,5,4,2,5,5,5,5,5,7,5,5,5,5,4,5,5,5,5,9,9,9,7,7,8,7,7,7,6,7,7,7,7,7,2,1,1,4,4,3,5,4,4,7,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,3,5,5,5,5,5,5,5,4,5,5,5,5,9,9,9,7,7,8,7,7,7,7,7,7,7,7,7,2,2,1,4,4,4,5,5,4,2,2,2,2,2,1,1,1,1,1,1,,1,5,5,33,0,,183,0,0,"I am confused by the moral rating. I wasn't sure whether to rate base on how I feel or base on my logic, for example, how do I feel if that XXX was to to be beaten vs what would I do. With a person beating an animal, I would be helpless even if I scream because I am not sure if anyone would do anything. With someone beating another person, I would scream and people would pay attention."
09-04-21 17:50,09-04-21 18:07,0,100,1040,1,09-04-21 18:07,R_R2YiNpY9oZDOk5H,NA,NA,NA,NA,anonymous,EN,6064a443dad0e80c55d93277,7,7,7,5,5,6,5,7,6,4,5,7,3,4,3,5,6,4,6,5,7,5,7,5,3,4,5,7,6,6,9,9,9,8,9,8,6,3,7,6,9,8,8,9,8,2,3,2,7,4,3,8,7,2,7,6,6,5,6,6,5,6,6,5,6,7,4,3,3,7,6,4,5,6,7,6,6,6,3,5,4,6,7,6,9,9,9,8,8,8,8,4,5,4,9,8,8,9,8,2,2,2,6,5,4,7,7,5,2,2,2,2,2,2,2,2,2,2,1,,1,4,6,50,0,,183,0,0,
09-04-21 17:50,09-04-21 18:07,0,100,1018,1,09-04-21 18:07,R_2CWFUHhmfHfdgM8,NA,NA,NA,NA,anonymous,EN,6015303ce9469d592cb37053,6,6,6,4,5,5,5,5,4,5,4,5,5,6,2,5,6,5,5,6,4,6,5,5,4,6,5,5,5,6,8,9,9,8,7,7,6,7,8,7,8,8,7,6,8,6,6,6,5,6,3,8,6,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8,5,8,7,8,7,7,8,5,7,7,5,7,7,8,5,5,7,4,5,5,5,4,7,2,2,2,2,2,2,1,1,1,1,1,,2,3,5,18,1,,183,0,0,
09-04-21 17:49,09-04-21 18:08,0,100,1138,1,09-04-21 18:08,R_2ByD9O0VkC6JT62,NA,NA,NA,NA,anonymous,EN,5c9c0f0a7bc68a00134cf262,7,7,6,7,3,2,2,6,1,1,1,1,1,1,1,1,1,1,1,2,7,1,2,1,1,1,1,7,7,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,1,1,1,1,1,1,7,7,6,6,4,3,3,4,6,1,1,2,1,1,1,2,2,1,2,2,7,6,4,1,1,1,1,7,7,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,9,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,5,Flexiterian,2,1,3,39,1,,183,1,-2,
09-04-21 17:37,09-04-21 18:09,0,100,1910,1,09-04-21 18:09,R_2CHEfNY4rBEp9ed,NA,NA,NA,NA,anonymous,EN,5c5898e49fcbc40001dcbc42,8,8,7,5,6,4,3,5,5,2,3,5,3,2,1,5,3,1,5,5,5,5,5,3,2,6,5,6,7,7,9,9,9,8,7,7,6,7,7,7,7,7,7,8,7,3,3,2,7,5,4,6,7,5,7,7,5,3,4,3,3,3,3,2,3,4,2,1,1,2,2,1,3,4,5,4,3,2,2,4,3,4,6,7,9,9,9,6,6,7,6,6,7,6,8,7,7,7,6,4,2,2,4,3,3,5,5,5,2,2,1,1,1,1,1,1,1,1,1,,7,1,7,59,1,,183,0,0,No
09-04-21 17:50,09-04-21 18:09,0,100,1163,1,09-04-21 18:09,R_2X1CuDXiQFLyVLR,NA,NA,NA,NA,anonymous,EN,5a67da5231b87a0001c7405b,9,9,9,9,9,9,9,9,9,6,7,9,6,7,6,9,9,6,9,9,9,9,9,9,9,8,9,9,9,9,9,9,9,7,8,9,7,7,7,1,7,8,7,9,7,5,1,1,9,9,8,9,9,7,9,9,9,9,9,9,9,9,9,6,7,9,6,6,6,9,9,6,9,9,9,9,9,9,9,8,9,9,9,9,9,9,9,7,8,9,7,7,7,1,7,7,7,9,7,5,1,1,9,9,8,9,9,6,2,2,2,2,2,2,2,2,2,2,3,,1,1,1,48,0,,183,0,-2,No
09-04-21 17:52,09-04-21 18:10,0,100,1105,1,09-04-21 18:10,R_Y9SE0rKkiXeqgcp,NA,NA,NA,NA,anonymous,EN,5e2761b3ce16da9982f88406,7,5,5,4,4,3,3,3,3,2,4,3,2,2,2,3,2,2,3,2,6,3,4,2,2,2,2,3,4,5,8,8,8,6,7,7,5,5,6,6,7,7,5,7,7,2,1,1,3,3,4,4,6,6,5,4,4,3,3,3,3,3,3,2,3,2,2,2,3,2,2,2,2,3,4,2,3,2,2,2,2,3,4,4,8,8,8,6,6,6,6,5,6,6,6,6,6,6,6,2,1,1,3,3,2,4,5,5,2,2,2,2,2,2,2,2,2,2,1,,1,2,3,21,0,,183,1,0,
09-04-21 17:51,09-04-21 18:12,0,100,1274,1,09-04-21 18:12,R_3nOUDjvJszZrvsh,NA,NA,NA,NA,anonymous,EN,5c070c6a3be61100011a29cc,9,7,7,4,5,7,3,5,5,2,3,4,3,2,2,4,4,3,3,5,5,3,6,4,3,3,3,6,7,7,9,9,9,7,7,7,7,6,7,6,7,6,7,7,7,6,6,4,3,2,3,2,4,2,8,7,7,3,6,7,2,5,5,2,3,2,2,2,2,4,5,2,3,3,5,3,6,4,3,3,3,7,7,8,9,9,9,7,7,7,7,6,7,6,7,7,7,7,7,6,6,6,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,,1,5,7,32,1,,183,0,-2,
09-04-21 17:44,09-04-21 18:14,0,100,1757,1,09-04-21 18:14,R_pmfM1ZqDnK5Fk6B,NA,NA,NA,NA,anonymous,EN,606b346064446f961a8981a7,8,3,2,3,3,2,4,2,2,2,4,2,1,2,3,2,2,2,3,2,4,3,4,1,2,1,2,5,4,5,9,7,6,8,3,7,2,2,4,4,5,2,7,6,2,1,1,1,3,4,3,2,2,4,9,2,3,4,3,4,3,4,5,3,3,2,3,3,2,1,2,2,3,6,4,2,3,1,2,1,5,4,7,6,9,8,9,6,8,8,2,4,6,8,6,7,8,9,3,1,1,1,6,5,5,6,6,3,2,1,1,1,1,1,1,1,1,1,5,pollotarian,1,6,7,31,0,,183,0,0,it has been very interesting to think about the world in this way
09-04-21 17:50,09-04-21 18:19,0,100,1778,1,09-04-21 18:19,R_2VEiMr9nMZEG5rX,NA,NA,NA,NA,anonymous,EN,5b27d547878ec200017b0e73,5,6,4,2,2,6,1,3,3,2,1,5,1,1,1,5,4,1,2,4,9,8,6,4,1,1,1,6,4,5,9,9,9,7,7,7,7,7,7,8,7,7,7,6,6,6,6,6,6,1,5,7,6,6,4,4,4,2,2,4,1,2,2,1,1,4,1,1,1,4,2,1,2,5,9,5,5,2,1,4,2,5,5,4,9,8,9,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,6,5,5,6,6,5,2,2,2,2,2,2,2,2,2,2,1,,1,6,8,24,1,,183,0,-1,1 to 9 scale with so many points makes it hard to establish a clear reasoning/consistency in answers.
09-04-21 18:18,09-04-21 18:25,0,100,416,1,09-04-21 18:25,R_OP7G5WkDCIKVQJz,NA,NA,NA,NA,anonymous,EN,5c9155480a0fd90001206422,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,7,8,6,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,7,8,6,8,8,8,8,8,8,2,2,2,2,2,2,2,2,2,2,4,,1,1,1,41,1,,183,0,-2,none
